,equity
2025-04-26 08:00:00+00:00,9908.852080973487
2025-04-26 12:00:00+00:00,9908.852080973487
2025-04-26 16:00:00+00:00,9908.852080973487
2025-04-26 20:00:00+00:00,9908.852080973487
2025-04-27 00:00:00+00:00,9908.852080973487
2025-04-27 04:00:00+00:00,9908.852080973487
2025-04-27 08:00:00+00:00,9908.852080973487
2025-04-27 12:00:00+00:00,9908.852080973487
2025-04-27 16:00:00+00:00,9908.852080973487
2025-04-27 20:00:00+00:00,9908.852080973487
2025-04-28 00:00:00+00:00,9908.852080973487
2025-04-28 04:00:00+00:00,9908.852080973487
2025-04-28 08:00:00+00:00,9908.852080973487
2025-04-28 12:00:00+00:00,9908.852080973487
2025-04-28 16:00:00+00:00,9908.852080973487
2025-04-28 20:00:00+00:00,9908.852080973487
2025-04-29 00:00:00+00:00,9908.852080973487
2025-04-29 04:00:00+00:00,9908.852080973487
2025-04-29 08:00:00+00:00,9908.852080973487
2025-04-29 12:00:00+00:00,9908.852080973487
2025-04-29 16:00:00+00:00,9908.852080973487
2025-04-29 20:00:00+00:00,9908.852080973487
2025-04-30 00:00:00+00:00,9908.852080973487
2025-04-30 04:00:00+00:00,9908.852080973487
2025-04-30 08:00:00+00:00,9908.852080973487
2025-04-30 12:00:00+00:00,9908.852080973487
2025-04-30 16:00:00+00:00,9908.852080973487
2025-04-30 20:00:00+00:00,9908.852080973487
2025-05-01 00:00:00+00:00,9908.852080973487
2025-05-01 04:00:00+00:00,9908.852080973487
2025-05-01 08:00:00+00:00,9908.852080973487
2025-05-01 12:00:00+00:00,9908.852080973487
2025-05-01 16:00:00+00:00,9908.852080973487
2025-05-01 20:00:00+00:00,9908.852080973487
2025-05-02 00:00:00+00:00,9908.852080973487
2025-05-02 04:00:00+00:00,9908.852080973487
2025-05-02 08:00:00+00:00,9908.852080973487
2025-05-02 12:00:00+00:00,9908.852080973487
2025-05-02 16:00:00+00:00,9908.852080973487
2025-05-02 20:00:00+00:00,9908.852080973487
2025-05-03 00:00:00+00:00,9908.852080973487
2025-05-03 04:00:00+00:00,9908.852080973487
2025-05-03 08:00:00+00:00,9908.852080973487
2025-05-03 12:00:00+00:00,9908.852080973487
2025-05-03 16:00:00+00:00,9908.852080973487
2025-05-03 20:00:00+00:00,9908.852080973487
2025-05-04 00:00:00+00:00,9908.852080973487
2025-05-04 04:00:00+00:00,9908.852080973487
2025-05-04 08:00:00+00:00,9908.852080973487
2025-05-04 12:00:00+00:00,9908.852080973487
2025-05-04 16:00:00+00:00,9908.852080973487
2025-05-04 20:00:00+00:00,9908.852080973487
2025-05-05 00:00:00+00:00,9908.852080973487
2025-05-05 04:00:00+00:00,9908.852080973487
2025-05-05 08:00:00+00:00,9908.852080973487
2025-05-05 12:00:00+00:00,9908.852080973487
2025-05-05 16:00:00+00:00,9908.852080973487
2025-05-05 20:00:00+00:00,9908.852080973487
2025-05-06 00:00:00+00:00,9908.852080973487
2025-05-06 04:00:00+00:00,9908.852080973487
2025-05-06 08:00:00+00:00,9908.852080973487
2025-05-06 12:00:00+00:00,9908.852080973487
2025-05-06 16:00:00+00:00,9908.852080973487
2025-05-06 20:00:00+00:00,9908.852080973487
2025-05-07 00:00:00+00:00,9908.852080973487
2025-05-07 04:00:00+00:00,9908.852080973487
2025-05-07 08:00:00+00:00,9908.852080973487
2025-05-07 12:00:00+00:00,9908.852080973487
2025-05-07 16:00:00+00:00,9908.852080973487
2025-05-07 20:00:00+00:00,9908.852080973487
2025-05-08 00:00:00+00:00,9908.852080973487
2025-05-08 04:00:00+00:00,9908.852080973487
2025-05-08 08:00:00+00:00,9908.852080973487
2025-05-08 12:00:00+00:00,9908.852080973487
2025-05-08 16:00:00+00:00,9908.852080973487
2025-05-08 20:00:00+00:00,9908.852080973487
2025-05-09 00:00:00+00:00,9908.852080973487
2025-05-09 04:00:00+00:00,9908.852080973487
2025-05-09 08:00:00+00:00,9908.852080973487
2025-05-09 12:00:00+00:00,9908.852080973487
2025-05-09 16:00:00+00:00,9908.852080973487
2025-05-09 20:00:00+00:00,9908.852080973487
2025-05-10 00:00:00+00:00,9908.852080973487
2025-05-10 04:00:00+00:00,9908.852080973487
2025-05-10 08:00:00+00:00,9908.852080973487
2025-05-10 12:00:00+00:00,9908.852080973487
2025-05-10 16:00:00+00:00,9908.852080973487
2025-05-10 20:00:00+00:00,9908.852080973487
2025-05-11 00:00:00+00:00,9908.852080973487
2025-05-11 04:00:00+00:00,9908.852080973487
2025-05-11 08:00:00+00:00,9908.852080973487
2025-05-11 12:00:00+00:00,9908.852080973487
2025-05-11 16:00:00+00:00,9908.852080973487
2025-05-11 20:00:00+00:00,9908.852080973487
2025-05-12 00:00:00+00:00,9908.852080973487
2025-05-12 04:00:00+00:00,9908.852080973487
2025-05-12 08:00:00+00:00,9908.852080973487
2025-05-12 12:00:00+00:00,9908.852080973487
2025-05-12 16:00:00+00:00,9908.852080973487
2025-05-12 20:00:00+00:00,9908.852080973487
2025-05-13 00:00:00+00:00,9908.852080973487
2025-05-13 04:00:00+00:00,9908.852080973487
2025-05-13 08:00:00+00:00,9908.852080973487
2025-05-13 12:00:00+00:00,9908.852080973487
2025-05-13 16:00:00+00:00,9908.852080973487
2025-05-13 20:00:00+00:00,9908.852080973487
2025-05-14 00:00:00+00:00,9908.852080973487
2025-05-14 04:00:00+00:00,9908.852080973487
2025-05-14 08:00:00+00:00,9908.852080973487
2025-05-14 12:00:00+00:00,9908.852080973487
2025-05-14 16:00:00+00:00,9908.852080973487
2025-05-14 20:00:00+00:00,9908.852080973487
2025-05-15 00:00:00+00:00,9908.852080973487
2025-05-15 04:00:00+00:00,9908.852080973487
2025-05-15 08:00:00+00:00,9908.852080973487
2025-05-15 12:00:00+00:00,9908.852080973487
2025-05-15 16:00:00+00:00,9908.852080973487
2025-05-15 20:00:00+00:00,9908.852080973487
2025-05-16 00:00:00+00:00,9908.852080973487
2025-05-16 04:00:00+00:00,9908.852080973487
2025-05-16 08:00:00+00:00,9908.852080973487
2025-05-16 12:00:00+00:00,9908.852080973487
2025-05-16 16:00:00+00:00,9908.852080973487
2025-05-16 20:00:00+00:00,9908.852080973487
2025-05-17 00:00:00+00:00,9908.852080973487
2025-05-17 04:00:00+00:00,9908.852080973487
2025-05-17 08:00:00+00:00,9908.852080973487
2025-05-17 12:00:00+00:00,9908.852080973487
2025-05-17 16:00:00+00:00,9908.852080973487
2025-05-17 20:00:00+00:00,9908.852080973487
2025-05-18 00:00:00+00:00,9908.852080973487
2025-05-18 04:00:00+00:00,9908.852080973487
2025-05-18 08:00:00+00:00,9908.852080973487
2025-05-18 12:00:00+00:00,9908.852080973487
2025-05-18 16:00:00+00:00,9908.852080973487
2025-05-18 20:00:00+00:00,9908.852080973487
2025-05-19 00:00:00+00:00,9908.852080973487
2025-05-19 04:00:00+00:00,9908.852080973487
2025-05-19 08:00:00+00:00,9908.852080973487
2025-05-19 12:00:00+00:00,9908.852080973487
2025-05-19 16:00:00+00:00,9908.852080973487
2025-05-19 20:00:00+00:00,9908.852080973487
2025-05-20 00:00:00+00:00,9908.852080973487
2025-05-20 04:00:00+00:00,9908.852080973487
2025-05-20 08:00:00+00:00,9908.852080973487
2025-05-20 12:00:00+00:00,9908.852080973487
2025-05-20 16:00:00+00:00,9908.852080973487
2025-05-20 20:00:00+00:00,9908.852080973487
2025-05-21 00:00:00+00:00,9908.852080973487
2025-05-21 04:00:00+00:00,9908.852080973487
2025-05-21 08:00:00+00:00,9908.852080973487
2025-05-21 12:00:00+00:00,9908.852080973487
2025-05-21 16:00:00+00:00,9908.852080973487
2025-05-21 20:00:00+00:00,9908.852080973487
2025-05-22 00:00:00+00:00,9908.852080973487
2025-05-22 04:00:00+00:00,9908.852080973487
2025-05-22 08:00:00+00:00,9908.852080973487
2025-05-22 12:00:00+00:00,9908.852080973487
2025-05-22 16:00:00+00:00,9908.852080973487
2025-05-22 20:00:00+00:00,9908.852080973487
2025-05-23 00:00:00+00:00,9908.852080973487
2025-05-23 04:00:00+00:00,9908.852080973487
2025-05-23 08:00:00+00:00,9908.852080973487
2025-05-23 12:00:00+00:00,9908.852080973487
2025-05-23 16:00:00+00:00,9908.852080973487
2025-05-23 20:00:00+00:00,9908.852080973487
2025-05-24 00:00:00+00:00,9908.852080973487
2025-05-24 04:00:00+00:00,9908.852080973487
2025-05-24 08:00:00+00:00,9908.852080973487
2025-05-24 12:00:00+00:00,9908.852080973487
2025-05-24 16:00:00+00:00,9908.852080973487
2025-05-24 20:00:00+00:00,9908.852080973487
2025-05-25 00:00:00+00:00,9908.852080973487
2025-05-25 04:00:00+00:00,9908.852080973487
2025-05-25 08:00:00+00:00,9908.852080973487
2025-05-25 12:00:00+00:00,9908.852080973487
2025-05-25 16:00:00+00:00,9908.852080973487
2025-05-25 20:00:00+00:00,9908.852080973487
2025-05-26 00:00:00+00:00,9908.852080973487
2025-05-26 04:00:00+00:00,9908.852080973487
2025-05-26 08:00:00+00:00,9908.852080973487
2025-05-26 12:00:00+00:00,9908.852080973487
2025-05-26 16:00:00+00:00,9908.852080973487
2025-05-26 20:00:00+00:00,9908.852080973487
2025-05-27 00:00:00+00:00,9908.852080973487
2025-05-27 04:00:00+00:00,9908.852080973487
2025-05-27 08:00:00+00:00,9908.852080973487
2025-05-27 12:00:00+00:00,9908.852080973487
2025-05-27 16:00:00+00:00,9908.852080973487
2025-05-27 20:00:00+00:00,9908.852080973487
2025-05-28 00:00:00+00:00,9908.852080973487
2025-05-28 04:00:00+00:00,9908.852080973487
2025-05-28 08:00:00+00:00,9908.852080973487
2025-05-28 12:00:00+00:00,9908.852080973487
2025-05-28 16:00:00+00:00,9908.852080973487
2025-05-28 20:00:00+00:00,9908.852080973487
2025-05-29 00:00:00+00:00,9908.852080973487
2025-05-29 04:00:00+00:00,9908.852080973487
2025-05-29 08:00:00+00:00,9908.852080973487
2025-05-29 12:00:00+00:00,9908.852080973487
2025-05-29 16:00:00+00:00,9908.852080973487
2025-05-29 20:00:00+00:00,9908.852080973487
2025-05-30 00:00:00+00:00,9908.852080973487
2025-05-30 04:00:00+00:00,9904.143021705391
2025-05-30 08:00:00+00:00,9827.698165647751
2025-05-30 12:00:00+00:00,9857.963509954445
2025-05-30 16:00:00+00:00,9938.892884600507
2025-05-30 20:00:00+00:00,9997.630124468278
2025-05-31 00:00:00+00:00,10024.663674135369
2025-05-31 04:00:00+00:00,10019.013413862294
2025-05-31 08:00:00+00:00,10041.327503155288
2025-05-31 12:00:00+00:00,9946.463031755766
2025-05-31 16:00:00+00:00,9933.734926008106
2025-05-31 20:00:00+00:00,9943.252758501107
2025-06-01 00:00:00+00:00,9962.160191901796
2025-06-01 04:00:00+00:00,9971.58297161128
2025-06-01 08:00:00+00:00,9988.91396356457
2025-06-01 12:00:00+00:00,9932.203320779347
2025-06-01 16:00:00+00:00,9895.720986395963
2025-06-01 20:00:00+00:00,9849.00254329696
2025-06-02 00:00:00+00:00,9921.96541861498
2025-06-02 04:00:00+00:00,9871.892329637296
2025-06-02 08:00:00+00:00,9992.056085766893
2025-06-02 12:00:00+00:00,9956.980711924449
2025-06-02 16:00:00+00:00,9958.160801199065
2025-06-02 20:00:00+00:00,9829.717588935317
2025-06-03 00:00:00+00:00,9765.563357078834
2025-06-03 04:00:00+00:00,9765.563357078834
2025-06-03 08:00:00+00:00,9765.563357078834
2025-06-03 12:00:00+00:00,9765.563357078834
2025-06-03 16:00:00+00:00,9765.563357078834
2025-06-03 20:00:00+00:00,9765.563357078834
2025-06-04 00:00:00+00:00,9765.563357078834
2025-06-04 04:00:00+00:00,9765.563357078834
2025-06-04 08:00:00+00:00,9765.563357078834
2025-06-04 12:00:00+00:00,9765.563357078834
2025-06-04 16:00:00+00:00,9765.563357078834
2025-06-04 20:00:00+00:00,9765.563357078834
2025-06-05 00:00:00+00:00,9765.563357078834
2025-06-05 04:00:00+00:00,9765.563357078834
2025-06-05 08:00:00+00:00,9765.563357078834
2025-06-05 12:00:00+00:00,9765.563357078834
2025-06-05 16:00:00+00:00,9765.563357078834
2025-06-05 20:00:00+00:00,9765.563357078834
2025-06-06 00:00:00+00:00,9765.563357078834
2025-06-06 04:00:00+00:00,9765.563357078834
2025-06-06 08:00:00+00:00,9765.563357078834
2025-06-06 12:00:00+00:00,9765.563357078834
2025-06-06 16:00:00+00:00,9765.563357078834
2025-06-06 20:00:00+00:00,9765.563357078834
2025-06-07 00:00:00+00:00,9765.563357078834
2025-06-07 04:00:00+00:00,9765.563357078834
2025-06-07 08:00:00+00:00,9765.563357078834
2025-06-07 12:00:00+00:00,9765.563357078834
2025-06-07 16:00:00+00:00,9765.563357078834
2025-06-07 20:00:00+00:00,9765.563357078834
2025-06-08 00:00:00+00:00,9765.563357078834
2025-06-08 04:00:00+00:00,9765.563357078834
2025-06-08 08:00:00+00:00,9765.563357078834
2025-06-08 12:00:00+00:00,9765.563357078834
2025-06-08 16:00:00+00:00,9765.563357078834
2025-06-08 20:00:00+00:00,9765.563357078834
2025-06-09 00:00:00+00:00,9765.563357078834
2025-06-09 04:00:00+00:00,9765.563357078834
2025-06-09 08:00:00+00:00,9760.927032646438
2025-06-09 12:00:00+00:00,9665.41630175782
2025-06-09 16:00:00+00:00,9665.41630175782
2025-06-09 20:00:00+00:00,9665.41630175782
2025-06-10 00:00:00+00:00,9665.41630175782
2025-06-10 04:00:00+00:00,9665.41630175782
2025-06-10 08:00:00+00:00,9665.41630175782
2025-06-10 12:00:00+00:00,9665.41630175782
2025-06-10 16:00:00+00:00,9665.41630175782
2025-06-10 20:00:00+00:00,9665.41630175782
2025-06-11 00:00:00+00:00,9665.41630175782
2025-06-11 04:00:00+00:00,9665.41630175782
2025-06-11 08:00:00+00:00,9665.41630175782
2025-06-11 12:00:00+00:00,9665.41630175782
2025-06-11 16:00:00+00:00,9665.41630175782
2025-06-11 20:00:00+00:00,9665.41630175782
2025-06-12 00:00:00+00:00,9665.41630175782
2025-06-12 04:00:00+00:00,9665.41630175782
2025-06-12 08:00:00+00:00,9665.41630175782
2025-06-12 12:00:00+00:00,9665.41630175782
2025-06-12 16:00:00+00:00,9665.41630175782
2025-06-12 20:00:00+00:00,9660.822932329771
2025-06-13 00:00:00+00:00,9832.278920602163
2025-06-13 04:00:00+00:00,9832.278920602163
2025-06-13 08:00:00+00:00,9832.278920602163
2025-06-13 12:00:00+00:00,9832.278920602163
2025-06-13 16:00:00+00:00,9832.278920602163
2025-06-13 20:00:00+00:00,9832.278920602163
2025-06-14 00:00:00+00:00,9832.278920602163
2025-06-14 04:00:00+00:00,9832.278920602163
2025-06-14 08:00:00+00:00,9832.278920602163
2025-06-14 12:00:00+00:00,9832.278920602163
2025-06-14 16:00:00+00:00,9832.278920602163
2025-06-14 20:00:00+00:00,9832.278920602163
2025-06-15 00:00:00+00:00,9832.278920602163
2025-06-15 04:00:00+00:00,9832.278920602163
2025-06-15 08:00:00+00:00,9832.278920602163
2025-06-15 12:00:00+00:00,9832.278920602163
2025-06-15 16:00:00+00:00,9832.278920602163
2025-06-15 20:00:00+00:00,9832.278920602163
2025-06-16 00:00:00+00:00,9832.278920602163
2025-06-16 04:00:00+00:00,9832.278920602163
2025-06-16 08:00:00+00:00,9832.278920602163
2025-06-16 12:00:00+00:00,9832.278920602163
2025-06-16 16:00:00+00:00,9832.278920602163
2025-06-16 20:00:00+00:00,9832.278920602163
2025-06-17 00:00:00+00:00,9832.278920602163
2025-06-17 04:00:00+00:00,9832.278920602163
2025-06-17 08:00:00+00:00,9832.278920602163
2025-06-17 12:00:00+00:00,9832.278920602163
2025-06-17 16:00:00+00:00,9832.278920602163
2025-06-17 20:00:00+00:00,9832.278920602163
2025-06-18 00:00:00+00:00,9832.278920602163
2025-06-18 04:00:00+00:00,9832.278920602163
2025-06-18 08:00:00+00:00,9832.278920602163
2025-06-18 12:00:00+00:00,9832.278920602163
2025-06-18 16:00:00+00:00,9832.278920602163
2025-06-18 20:00:00+00:00,9832.278920602163
2025-06-19 00:00:00+00:00,9832.278920602163
2025-06-19 04:00:00+00:00,9832.278920602163
2025-06-19 08:00:00+00:00,9832.278920602163
2025-06-19 12:00:00+00:00,9832.278920602163
2025-06-19 16:00:00+00:00,9832.278920602163
2025-06-19 20:00:00+00:00,9832.278920602163
2025-06-20 00:00:00+00:00,9832.278920602163
2025-06-20 04:00:00+00:00,9832.278920602163
2025-06-20 08:00:00+00:00,9832.278920602163
2025-06-20 12:00:00+00:00,9832.278920602163
2025-06-20 16:00:00+00:00,9832.278920602163
2025-06-20 20:00:00+00:00,9832.278920602163
2025-06-21 00:00:00+00:00,9832.278920602163
2025-06-21 04:00:00+00:00,9832.278920602163
2025-06-21 08:00:00+00:00,9832.278920602163
2025-06-21 12:00:00+00:00,9832.278920602163
2025-06-21 16:00:00+00:00,9832.278920602163
2025-06-21 20:00:00+00:00,9832.278920602163
2025-06-22 00:00:00+00:00,9832.278920602163
2025-06-22 04:00:00+00:00,9832.278920602163
2025-06-22 08:00:00+00:00,9832.278920602163
2025-06-22 12:00:00+00:00,9832.278920602163
2025-06-22 16:00:00+00:00,9832.278920602163
2025-06-22 20:00:00+00:00,9832.278920602163
2025-06-23 00:00:00+00:00,9832.278920602163
2025-06-23 04:00:00+00:00,9832.278920602163
2025-06-23 08:00:00+00:00,9832.278920602163
2025-06-23 12:00:00+00:00,9832.278920602163
2025-06-23 16:00:00+00:00,9832.278920602163
2025-06-23 20:00:00+00:00,9827.610922114121
2025-06-24 00:00:00+00:00,9790.887867851352
2025-06-24 04:00:00+00:00,9792.141129713335
2025-06-24 08:00:00+00:00,9813.081415958892
2025-06-24 12:00:00+00:00,9819.704913762713
2025-06-24 16:00:00+00:00,9855.021372145025
2025-06-24 20:00:00+00:00,9894.002779466024
2025-06-25 00:00:00+00:00,9907.209890502385
2025-06-25 04:00:00+00:00,9939.826606570976
2025-06-25 08:00:00+00:00,9992.829656506245
2025-06-25 12:00:00+00:00,9977.760379153033
2025-06-25 16:00:00+00:00,10042.788184167173
2025-06-25 20:00:00+00:00,10005.465088687599
2025-06-26 00:00:00+00:00,10050.95211274619
2025-06-26 04:00:00+00:00,10047.42454399747
2025-06-26 08:00:00+00:00,10004.120535473576
2025-06-26 12:00:00+00:00,10003.07378705844
2025-06-26 16:00:00+00:00,10022.517958719112
2025-06-26 20:00:00+00:00,9970.586474265554
2025-06-27 00:00:00+00:00,10017.62367866121
2025-06-27 04:00:00+00:00,9963.730759624508
2025-06-27 08:00:00+00:00,9973.825101453453
2025-06-27 12:00:00+00:00,10002.599603822116
2025-06-27 16:00:00+00:00,9957.642601399639
2025-06-27 20:00:00+00:00,9979.496687489402
2025-06-28 00:00:00+00:00,10001.879908891473
2025-06-28 04:00:00+00:00,10018.265377096908
2025-06-28 08:00:00+00:00,10008.37311709578
2025-06-28 12:00:00+00:00,10015.09942846112
2025-06-28 16:00:00+00:00,9995.286546097064
2025-06-28 20:00:00+00:00,10001.583876740197
2025-06-29 00:00:00+00:00,9993.96060568297
2025-06-29 04:00:00+00:00,10010.924843333862
2025-06-29 08:00:00+00:00,10106.19844823498
2025-06-29 12:00:00+00:00,10041.816773275566
2025-06-29 16:00:00+00:00,10011.335211256139
2025-06-29 20:00:00+00:00,10095.546608731927
2025-06-30 00:00:00+00:00,10103.312071421029
2025-06-30 04:00:00+00:00,10103.312071421029
2025-06-30 08:00:00+00:00,10103.312071421029
2025-06-30 12:00:00+00:00,10103.312071421029
2025-06-30 16:00:00+00:00,10103.312071421029
2025-06-30 20:00:00+00:00,10103.312071421029
2025-07-01 00:00:00+00:00,10103.312071421029
2025-07-01 04:00:00+00:00,10103.312071421029
2025-07-01 08:00:00+00:00,10103.312071421029
2025-07-01 12:00:00+00:00,10103.312071421029
2025-07-01 16:00:00+00:00,10098.51059745012
2025-07-01 20:00:00+00:00,10072.761764730745
2025-07-02 00:00:00+00:00,10004.129285885227
2025-07-02 04:00:00+00:00,10004.129285885227
2025-07-02 08:00:00+00:00,10004.129285885227
2025-07-02 12:00:00+00:00,9999.37969926774
2025-07-02 16:00:00+00:00,10081.35697931512
2025-07-02 20:00:00+00:00,10009.151628664693
2025-07-03 00:00:00+00:00,9989.811315333822
2025-07-03 04:00:00+00:00,10046.750756256755
2025-07-03 08:00:00+00:00,10074.634737520953
2025-07-03 12:00:00+00:00,10033.458276576439
2025-07-03 16:00:00+00:00,10092.475104242261
2025-07-03 20:00:00+00:00,10073.375900558589
2025-07-04 00:00:00+00:00,10042.869415088273
2025-07-04 04:00:00+00:00,9996.082786918008
2025-07-04 08:00:00+00:00,10012.506197669189
2025-07-04 12:00:00+00:00,9901.273354092706
2025-07-04 16:00:00+00:00,9901.273354092706
2025-07-04 20:00:00+00:00,9901.273354092706
2025-07-05 00:00:00+00:00,9901.273354092706
2025-07-05 04:00:00+00:00,9901.273354092706
2025-07-05 08:00:00+00:00,9901.273354092706
2025-07-05 12:00:00+00:00,9901.273354092706
2025-07-05 16:00:00+00:00,9901.273354092706
2025-07-05 20:00:00+00:00,9901.273354092706
2025-07-06 00:00:00+00:00,9901.273354092706
2025-07-06 04:00:00+00:00,9901.273354092706
2025-07-06 08:00:00+00:00,9901.273354092706
2025-07-06 12:00:00+00:00,9901.273354092706
2025-07-06 16:00:00+00:00,9901.273354092706
2025-07-06 20:00:00+00:00,9901.273354092706
2025-07-07 00:00:00+00:00,9901.273354092706
2025-07-07 04:00:00+00:00,9901.273354092706
2025-07-07 08:00:00+00:00,9901.273354092706
2025-07-07 12:00:00+00:00,9901.273354092706
2025-07-07 16:00:00+00:00,9901.273354092706
2025-07-07 20:00:00+00:00,9901.273354092706
2025-07-08 00:00:00+00:00,9901.273354092706
2025-07-08 04:00:00+00:00,9901.273354092706
2025-07-08 08:00:00+00:00,9901.273354092706
2025-07-08 12:00:00+00:00,9901.273354092706
2025-07-08 16:00:00+00:00,9901.273354092706
2025-07-08 20:00:00+00:00,9901.273354092706
2025-07-09 00:00:00+00:00,9901.273354092706
2025-07-09 04:00:00+00:00,9901.273354092706
2025-07-09 08:00:00+00:00,9901.273354092706
2025-07-09 12:00:00+00:00,9901.273354092706
2025-07-09 16:00:00+00:00,9901.273354092706
2025-07-09 20:00:00+00:00,9901.273354092706
2025-07-10 00:00:00+00:00,9901.273354092706
2025-07-10 04:00:00+00:00,9901.273354092706
2025-07-10 08:00:00+00:00,9901.273354092706
2025-07-10 12:00:00+00:00,9901.273354092706
2025-07-10 16:00:00+00:00,9901.273354092706
2025-07-10 20:00:00+00:00,9901.273354092706
2025-07-11 00:00:00+00:00,9901.273354092706
2025-07-11 04:00:00+00:00,9901.273354092706
2025-07-11 08:00:00+00:00,9901.273354092706
2025-07-11 12:00:00+00:00,9901.273354092706
2025-07-11 16:00:00+00:00,9901.273354092706
2025-07-11 20:00:00+00:00,9901.273354092706
2025-07-12 00:00:00+00:00,9901.273354092706
2025-07-12 04:00:00+00:00,9901.273354092706
2025-07-12 08:00:00+00:00,9901.273354092706
2025-07-12 12:00:00+00:00,9901.273354092706
2025-07-12 16:00:00+00:00,9901.273354092706
2025-07-12 20:00:00+00:00,9901.273354092706
2025-07-13 00:00:00+00:00,9901.273354092706
2025-07-13 04:00:00+00:00,9901.273354092706
2025-07-13 08:00:00+00:00,9901.273354092706
2025-07-13 12:00:00+00:00,9901.273354092706
2025-07-13 16:00:00+00:00,9901.273354092706
2025-07-13 20:00:00+00:00,9901.273354092706
2025-07-14 00:00:00+00:00,9901.273354092706
2025-07-14 04:00:00+00:00,9901.273354092706
2025-07-14 08:00:00+00:00,9901.273354092706
2025-07-14 12:00:00+00:00,9901.273354092706
2025-07-14 16:00:00+00:00,9901.273354092706
2025-07-14 20:00:00+00:00,9901.273354092706
2025-07-15 00:00:00+00:00,9896.567896520726
2025-07-15 04:00:00+00:00,9926.23897552348
2025-07-15 08:00:00+00:00,9899.338589670328
2025-07-15 12:00:00+00:00,9957.383365989372
2025-07-15 16:00:00+00:00,9955.403955168666
2025-07-15 20:00:00+00:00,9847.595152019147
2025-07-16 00:00:00+00:00,9869.72053060027
2025-07-16 04:00:00+00:00,9812.958675986043
2025-07-16 08:00:00+00:00,9763.337465203347
2025-07-16 12:00:00+00:00,9763.337465203347
2025-07-16 16:00:00+00:00,9763.337465203347
2025-07-16 20:00:00+00:00,9763.337465203347
2025-07-17 00:00:00+00:00,9763.337465203347
2025-07-17 04:00:00+00:00,9763.337465203347
2025-07-17 08:00:00+00:00,9763.337465203347
2025-07-17 12:00:00+00:00,9763.337465203347
2025-07-17 16:00:00+00:00,9763.337465203347
2025-07-17 20:00:00+00:00,9763.337465203347
2025-07-18 00:00:00+00:00,9763.337465203347
2025-07-18 04:00:00+00:00,9763.337465203347
2025-07-18 08:00:00+00:00,9763.337465203347
2025-07-18 12:00:00+00:00,9763.337465203347
2025-07-18 16:00:00+00:00,9763.337465203347
2025-07-18 20:00:00+00:00,9763.337465203347
2025-07-19 00:00:00+00:00,9763.337465203347
2025-07-19 04:00:00+00:00,9763.337465203347
2025-07-19 08:00:00+00:00,9763.337465203347
2025-07-19 12:00:00+00:00,9763.337465203347
2025-07-19 16:00:00+00:00,9763.337465203347
2025-07-19 20:00:00+00:00,9763.337465203347
2025-07-20 00:00:00+00:00,9763.337465203347
2025-07-20 04:00:00+00:00,9763.337465203347
2025-07-20 08:00:00+00:00,9763.337465203347
